assetId,canonicalPath,family,kind,extension,bytes,crc32,status,exclusionReason,sourceArchive,licenseStatus,duplicateCount
NSA-0462394a-1016031,nexsas-images/ai-solution/images/opai-img-117.jpg,ai-solution,image,jpg,1016031,0462394a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-934c61fc-1072689,nexsas-images/ai-solution/images/opai-img-118.jpg,ai-solution,image,jpg,1072689,934c61fc,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-43f5c779-1378497,nexsas-images/ai-solution/images/opai-img-119.jpg,ai-solution,image,jpg,1378497,43f5c779,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4f5f38e0-5062835,nexsas-images/ai-solution/images/opai-img-12.png,ai-solution,image,png,5062835,4f5f38e0,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0bc2dc79-336742,nexsas-images/ai-solution/images/opai-img-120.jpg,ai-solution,image,jpg,336742,0bc2dc79,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b0093ff3-199480,nexsas-images/ai-solution/images/opai-img-121.jpg,ai-solution,image,jpg,199480,b0093ff3,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-dcac3454-88724,nexsas-images/ai-solution/images/opai-img-122.jpg,ai-solution,image,jpg,88724,dcac3454,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3b69a37c-3328765,nexsas-images/ai-solution/images/opai-img-13.png,ai-solution,image,png,3328765,3b69a37c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b7316a2d-1950829,nexsas-images/ai-solution/images/opai-img-14.png,ai-solution,image,png,1950829,b7316a2d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-31d3da8c-3003840,nexsas-images/ai-solution/images/opai-img-15.png,ai-solution,image,png,3003840,31d3da8c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-4e022446-1779007,nexsas-images/ai-solution/images/opai-img-16.png,ai-solution,image,png,1779007,4e022446,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a615f826-2921045,nexsas-images/ai-solution/images/opai-img-17.png,ai-solution,image,png,2921045,a615f826,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-783515de-2390306,nexsas-images/ai-solution/images/opai-img-18.png,ai-solution,image,png,2390306,783515de,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d739562f-5112420,nexsas-images/ai-solution/images/opai-img-19.png,ai-solution,image,png,5112420,d739562f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-78fa7d90-1162740,nexsas-images/ai-solution/images/opai-img-471.jpg,ai-solution,image,jpg,1162740,78fa7d90,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-d0ae62cb-584536,nexsas-images/ai-solution/images/opai-img-472.jpg,ai-solution,image,jpg,584536,d0ae62cb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-463d6390-2017008,nexsas-images/ai-solution/images/opai-img-473.jpg,ai-solution,image,jpg,2017008,463d6390,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-6cd6cf5c-823876,nexsas-images/ai-solution/images/opai-img-474.jpg,ai-solution,image,jpg,823876,6cd6cf5c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f4019a9d-472513,nexsas-images/ai-solution/images/opai-img-475.jpg,ai-solution,image,jpg,472513,f4019a9d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-ff50c5b4-2789029,nexsas-images/ai-solution/images/opai-img-477.jpg,ai-solution,image,jpg,2789029,ff50c5b4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1df41bd6-280515,nexsas-images/ai-solution/images/opai-img-478.jpg,ai-solution,image,jpg,280515,1df41bd6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-8d734069-296025,nexsas-images/ai-solution/images/opai-img-479.jpg,ai-solution,image,jpg,296025,8d734069,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-bd19a3d8-640366,nexsas-images/ai-solution/images/opai-img-480.jpg,ai-solution,image,jpg,640366,bd19a3d8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-79a0969d-1298466,nexsas-images/ai-solution/images/opai-img-481.jpg,ai-solution,image,jpg,1298466,79a0969d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d55e2fd4-1090150,nexsas-images/ai-solution/images/opai-img-482.jpg,ai-solution,image,jpg,1090150,d55e2fd4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-37b3179a-622010,nexsas-images/ai-solution/images/opai-img-483.jpg,ai-solution,image,jpg,622010,37b3179a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9eae1e56-880961,nexsas-images/ai-solution/images/opai-img-484.jpg,ai-solution,image,jpg,880961,9eae1e56,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-8b5ee308-684200,nexsas-images/ai-solution/images/opai-img-485.jpg,ai-solution,image,jpg,684200,8b5ee308,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c9b897a7-646841,nexsas-images/ai-solution/images/opai-img-486.jpg,ai-solution,image,jpg,646841,c9b897a7,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b613ca44-514015,nexsas-images/ai-solution/images/opai-img-487.jpg,ai-solution,image,jpg,514015,b613ca44,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d4a08217-1303713,nexsas-images/ai-solution/images/opai-img-488.jpg,ai-solution,image,jpg,1303713,d4a08217,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e63309de-37103,nexsas-images/ai-solution/images/opai-img-489.jpg,ai-solution,image,jpg,37103,e63309de,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d670d653-40315,nexsas-images/ai-solution/images/opai-img-490.jpg,ai-solution,image,jpg,40315,d670d653,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-23637ecd-40707,nexsas-images/ai-solution/images/opai-img-491.jpg,ai-solution,image,jpg,40707,23637ecd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c482332c-200498,nexsas-images/ai-solution/images/opai-img-507.png,ai-solution,image,png,200498,c482332c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-ffbe0612-561253,nexsas-images/ai-solution/images/opai-img-508.png,ai-solution,image,png,561253,ffbe0612,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-af3a0a61-555206,nexsas-images/ai-solution/images/opai-img-509.png,ai-solution,image,png,555206,af3a0a61,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-85b0a8b2-969837,nexsas-images/ai-solution/images/opai-img-510.png,ai-solution,image,png,969837,85b0a8b2,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c64bc18b-768820,nexsas-images/ai-solution/images/opai-img-511.png,ai-solution,image,png,768820,c64bc18b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b9b6f41b-21457,nexsas-images/ai-solution/images/opai-img-94.png,ai-solution,image,png,21457,b9b6f41b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-37d9a3ed-1196078,nexsas-images/ai-solution/images/opai-img-95.png,ai-solution,image,png,1196078,37d9a3ed,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1c85f13c-546695,nexsas-images/ai-solution/images/opai-img-96.png,ai-solution,image,png,546695,1c85f13c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-bdb16984-71106,nexsas-images/ai-solution/images/opai-img-97.png,ai-solution,image,png,71106,bdb16984,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-072d1372-56613,nexsas-images/ai-solution/images/opai-img-98.png,ai-solution,image,png,56613,072d1372,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-bae0ece1-143621,nexsas-images/ai-solution/images/opai-img-99.png,ai-solution,image,png,143621,bae0ece1,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e2cac062-3775,nexsas-images/ai-voice-generator/images/icons/chatgpt-ai.svg,ai-voice-generator,icon,svg,3775,e2cac062,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7aa89668-1396,nexsas-images/ai-voice-generator/images/icons/china-flag.svg,ai-voice-generator,icon,svg,1396,7aa89668,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-10e469d8-2734,nexsas-images/ai-voice-generator/images/icons/claude-ai.svg,ai-voice-generator,icon,svg,2734,10e469d8,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d22c2079-4102,nexsas-images/ai-voice-generator/images/icons/deepseek.svg,ai-voice-generator,icon,svg,4102,d22c2079,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d7aeb09c-789,nexsas-images/ai-voice-generator/images/icons/gemini.svg,ai-voice-generator,icon,svg,789,d7aeb09c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-9a47597f-794,nexsas-images/ai-voice-generator/images/icons/germany-flag.svg,ai-voice-generator,icon,svg,794,9a47597f,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-53e4d409-1506,nexsas-images/ai-voice-generator/images/icons/github.svg,ai-voice-generator,icon,svg,1506,53e4d409,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-783291fa-1113,nexsas-images/ai-voice-generator/images/icons/grok-ai.svg,ai-voice-generator,icon,svg,1113,783291fa,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1b52f28d-3637,nexsas-images/ai-voice-generator/images/icons/lovable.svg,ai-voice-generator,icon,svg,3637,1b52f28d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c7530914-1869,nexsas-images/ai-voice-generator/images/icons/mistral-ai.svg,ai-voice-generator,icon,svg,1869,c7530914,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-58196d73-1025,nexsas-images/ai-voice-generator/images/icons/mocha-ai.svg,ai-voice-generator,icon,svg,1025,58196d73,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-be4ed758-1519,nexsas-images/ai-voice-generator/images/icons/perplexity-ai.svg,ai-voice-generator,icon,svg,1519,be4ed758,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0b1618bd-4080,nexsas-images/ai-voice-generator/images/icons/qwen-ai.svg,ai-voice-generator,icon,svg,4080,0b1618bd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-3cc9b9dc-1034,nexsas-images/ai-voice-generator/images/icons/runway.svg,ai-voice-generator,icon,svg,1034,3cc9b9dc,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c17d3ddd-2693,nexsas-images/ai-voice-generator/images/icons/south-korea-flag.svg,ai-voice-generator,icon,svg,2693,c17d3ddd,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-33f6d6f5-2336,nexsas-images/ai-voice-generator/images/icons/united-kindom-flag.svg,ai-voice-generator,icon,svg,2336,33f6d6f5,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a13c4595-1907648,nexsas-images/ai-voice-generator/images/ns-avatar-32.png,ai-voice-generator,avatar,png,1907648,a13c4595,editorial-placeholder-only,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d00bded1-456138,nexsas-images/ai-voice-generator/images/ns-avatar-39.png,ai-voice-generator,avatar,png,456138,d00bded1,editorial-placeholder-only,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-eb41c248-358285,nexsas-images/ai-voice-generator/images/ns-avatar-40.jpg,ai-voice-generator,avatar,jpg,358285,eb41c248,editorial-placeholder-only,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-d1c9d997-275878,nexsas-images/ai-voice-generator/images/ns-avatar-41.jpg,ai-voice-generator,avatar,jpg,275878,d1c9d997,editorial-placeholder-only,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5425e24d-359456,nexsas-images/ai-voice-generator/images/ns-avatar-42.jpg,ai-voice-generator,avatar,jpg,359456,5425e24d,editorial-placeholder-only,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f7efb509-1675166,nexsas-images/ai-voice-generator/images/ns-img-357.png,ai-voice-generator,image,png,1675166,f7efb509,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-c1c949cb-2039459,nexsas-images/ai-voice-generator/images/ns-img-358.png,ai-voice-generator,image,png,2039459,c1c949cb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,1
NSA-6d2953ae-180010,nexsas-images/ai-voice-generator/images/ns-img-542.png,ai-voice-generator,image,png,180010,6d2953ae,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-26761c4c-282734,nexsas-images/ai-voice-generator/images/ns-img-543.png,ai-voice-generator,image,png,282734,26761c4c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-551f2795-572112,nexsas-images/ai-voice-generator/images/ns-img-544.png,ai-voice-generator,image,png,572112,551f2795,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-37681dc4-464564,nexsas-images/ai-voice-generator/images/ns-img-545.png,ai-voice-generator,image,png,464564,37681dc4,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-676729c2-6343,nexsas-images/ai-voice-generator/images/ns-img-552.svg,ai-voice-generator,vector,svg,6343,676729c2,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e2dd808c-1134,nexsas-images/ai-voice-generator/images/ns-img-553.svg,ai-voice-generator,vector,svg,1134,e2dd808c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-90121698-38204,nexsas-images/ai-voice-generator/images/ns-img-554.png,ai-voice-generator,image,png,38204,90121698,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-2a8da909-13330,nexsas-images/ai-voice-generator/images/ns-img-555.svg,ai-voice-generator,vector,svg,13330,2a8da909,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0a6280b0-171453,nexsas-images/ai-voice-generator/images/ns-img-556.png,ai-voice-generator,image,png,171453,0a6280b0,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-47a19864-26957,nexsas-images/ai-voice-generator/images/ns-img-557.png,ai-voice-generator,image,png,26957,47a19864,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-382150a9-4864,nexsas-images/ai-voice-generator/images/ns-img-558.png,ai-voice-generator,image,png,4864,382150a9,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-06dd2c09-8012,nexsas-images/ai-voice-generator/images/ns-img-559.svg,ai-voice-generator,vector,svg,8012,06dd2c09,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-39ab833b-520056,nexsas-images/ai-voice-generator/images/ns-img-580.png,ai-voice-generator,image,png,520056,39ab833b,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-486e3814-1450977,nexsas-images/ai-voice-generator/images/ns-img-581.png,ai-voice-generator,image,png,1450977,486e3814,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-dc885f02-20281,nexsas-images/ai-voice-generator/images/ns-img-582.svg,ai-voice-generator,vector,svg,20281,dc885f02,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-22a2f115-73638,nexsas-images/ai-voice-generator/images/ns-img-583.svg,ai-voice-generator,vector,svg,73638,22a2f115,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-ce53e6e7-63952,nexsas-images/ai-voice-generator/images/ns-img-584.svg,ai-voice-generator,vector,svg,63952,ce53e6e7,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b5f22071-18672,nexsas-images/ai-voice-generator/images/ns-img-585.svg,ai-voice-generator,vector,svg,18672,b5f22071,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7c583cb1-1593875,nexsas-images/ai-voice-generator/images/ns-img-586.svg,ai-voice-generator,vector,svg,1593875,7c583cb1,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-5cd3d111-24368,nexsas-images/ai-voice-generator/images/ns-img-587.svg,ai-voice-generator,vector,svg,24368,5cd3d111,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-be6c7d82-27528,nexsas-images/ai-voice-generator/images/ns-img-588.svg,ai-voice-generator,vector,svg,27528,be6c7d82,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1496b05d-18660,nexsas-images/ai-voice-generator/images/ns-img-589.svg,ai-voice-generator,vector,svg,18660,1496b05d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b494cda7-67877,nexsas-images/ai-voice-generator/images/ns-img-590.png,ai-voice-generator,image,png,67877,b494cda7,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-2fa81765-20644,nexsas-images/ai-voice-generator/images/ns-img-591.png,ai-voice-generator,image,png,20644,2fa81765,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f3b11da6-31926,nexsas-images/ai-voice-generator/images/ns-img-592.svg,ai-voice-generator,vector,svg,31926,f3b11da6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a9fb6523-24924,nexsas-images/ai-voice-generator/images/ns-img-593.svg,ai-voice-generator,vector,svg,24924,a9fb6523,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-1a40373c-46243,nexsas-images/ai-voice-generator/images/ns-img-594.png,ai-voice-generator,image,png,46243,1a40373c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0afc08ed-25919,nexsas-images/ai-voice-generator/images/ns-img-595.svg,ai-voice-generator,vector,svg,25919,0afc08ed,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-28a677eb-25746,nexsas-images/ai-voice-generator/images/ns-img-596.png,ai-voice-generator,image,png,25746,28a677eb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c76353cc-1113530,nexsas-images/ai-voice-generator/images/ns-img-597.png,ai-voice-generator,image,png,1113530,c76353cc,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-44c6ba22-35032,nexsas-images/ai-voice-generator/images/ns-img-598.png,ai-voice-generator,image,png,35032,44c6ba22,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-674f25e6-120039,nexsas-images/ai-voice-generator/images/ns-img-599.png,ai-voice-generator,image,png,120039,674f25e6,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-72a2b184-61135,nexsas-images/ai-voice-generator/images/ns-img-600.png,ai-voice-generator,image,png,61135,72a2b184,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-c1841eeb-487332,nexsas-images/ai-voice-generator/images/ns-img-601.png,ai-voice-generator,image,png,487332,c1841eeb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-0729942c-36426,nexsas-images/ai-voice-generator/images/ns-img-602.png,ai-voice-generator,image,png,36426,0729942c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-20a53806-37648,nexsas-images/ai-voice-generator/images/ns-img-603.svg,ai-voice-generator,vector,svg,37648,20a53806,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-03e05f68-37325,nexsas-images/ai-voice-generator/images/ns-img-604.png,ai-voice-generator,image,png,37325,03e05f68,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-97ba5109-21321,nexsas-images/ai-voice-generator/images/ns-img-605.png,ai-voice-generator,image,png,21321,97ba5109,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f4f55d58-27556,nexsas-images/ai-voice-generator/images/ns-img-606.png,ai-voice-generator,image,png,27556,f4f55d58,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-e56116df-13634,nexsas-images/ai-voice-generator/images/ns-img-607.png,ai-voice-generator,image,png,13634,e56116df,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-7cbf7c33-26555,nexsas-images/ai-voice-generator/images/ns-img-608.png,ai-voice-generator,image,png,26555,7cbf7c33,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-6a398543-15354,nexsas-images/ai-voice-generator/images/ns-img-609.png,ai-voice-generator,image,png,15354,6a398543,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-a7b36e5c-1001021,nexsas-images/ai-voice-generator/images/ns-img-610.png,ai-voice-generator,image,png,1001021,a7b36e5c,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-eeab484d-2251819,nexsas-images/ai-voice-generator/images/ns-img-611.svg,ai-voice-generator,vector,svg,2251819,eeab484d,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-eb185e47-1182483,nexsas-images/ai-voice-generator/images/ns-img-612.png,ai-voice-generator,image,png,1182483,eb185e47,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-f5ee5c25-578230,nexsas-images/ai-voice-generator/images/ns-img-613.png,ai-voice-generator,image,png,578230,f5ee5c25,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-537cdf73-1345,nexsas-images/ai-voice-generator/images/ns-img-614.svg,ai-voice-generator,vector,svg,1345,537cdf73,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-97d8971a-1344,nexsas-images/ai-voice-generator/images/ns-img-615.svg,ai-voice-generator,vector,svg,1344,97d8971a,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-fd727bdb-440,nexsas-images/automation-saas/images/bottom-gradient.svg,automation-saas,gradient,svg,440,fd727bdb,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-b2eee25e-1595,nexsas-images/automation-saas/images/icons/behance-dark.svg,automation-saas,icon,svg,1595,b2eee25e,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-bcca0e60-2465,nexsas-images/automation-saas/images/icons/dribble-dark.svg,automation-saas,icon,svg,2465,bcca0e60,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-09b12b41-1097,nexsas-images/automation-saas/images/icons/facebook-dark.svg,automation-saas,icon,svg,1097,09b12b41,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-8e8e7643-883,nexsas-images/automation-saas/images/icons/instagram-dark.svg,automation-saas,icon,svg,883,8e8e7643,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
NSA-79eea7f1-2113,nexsas-images/automation-saas/images/icons/integration-discord.svg,automation-saas,icon,svg,2113,79eea7f1,production-candidate,,nexsas-images-reconstructed.zip,User-supplied NextSaaS source; retain purchase/license documentation.,0
